,custom_adaptation,custom_confidence,custom_score,custom_time
78,"[ 1.87107657 97.14750545 72.04800822 94.17825349 31.         59.41117422
 74.0092635  57.25470137  0.        ]",[0.70793434 0.79469438 0.73804671 0.38605533],38.49730941402936,185.15240025520325
79,"[ 9.37899045 76.6179022  99.87822565 93.91063732 35.         40.40203658
 65.01925598 64.28033711  1.        ]",[0.96285026 0.61291368 0.99592894 0.93050756],38.97222528599502,208.4479160308838
80,"[ 4.97595207 99.26297794 56.30059227 65.07917915 39.         35.18250627
 35.77921168 72.27136186  0.        ]",[0.83988936 0.74233724 0.866413   0.34327478],84.33320271384969,214.75114512443542
81,"[23.60074676 56.37446229 99.94171418 93.22719327 63.         23.7853284
 24.13694349 10.34512301  1.        ]",[0.96042817 0.64164427 0.96374899 0.89760742],74.05737702031757,181.7431538105011
82,"[ 0.97218954 99.21110058 93.20911044 77.23576385 15.         10.25213502
 48.72862641 56.07141112  0.        ]",[0.86258034 0.74420369 0.77540135 0.50754963],31.316214661513413,181.86352825164795
83,"[ 9.06201141 97.41491123 67.245555   94.28881397 60.         11.77200701
 45.87115998 43.6062746   0.        ]",[0.81773982 0.80030573 0.84014952 0.41884852],50.112731215697636,185.9455008506775
84,"[ 9.97971201 35.25539373 99.89393668 84.94381104 47.         12.34034617
 16.5326209  57.88589411  1.        ]",[0.92813765 0.67935631 0.99682581 0.88518117],89.88657055004865,180.68258428573608
85,"[ 0.9028574  96.46465841 57.66276267 61.91142776 64.         29.3387309
 37.27474128 76.96880107  0.        ]",[0.77702564 0.74889086 0.63170129 0.59998866],84.8640085514458,212.09050130844116
86,"[ 4.5798166  91.34618914 99.98083415 53.66255119 59.         49.31231914
 55.00246243 71.05192969  1.        ]",[0.96194252 0.613462   0.99567348 0.92280366],59.590242124990596,205.5659420490265
87,"[ 0.18802053 50.36253655 99.905738   71.29767011 76.         48.29391886
 29.6981752  27.92693286  1.        ]",[0.95946374 0.59893298 0.96862227 0.90944313],78.62207586801264,198.71516585350037
88,"[ 7.76031713 87.07312331 92.0837233  99.91083056 28.          6.26749294
 42.82069276 52.99797003  1.        ]",[0.96340367 0.55846627 0.99869436 0.9587994 ],28.69263995411643,182.00661516189575
89,"[ 0.84771852 99.70622967 98.86491256 74.08981535 43.         11.54857384
 17.72576901 70.58141969  0.        ]",[0.72287462 0.78882702 0.84078646 0.5452257 ],28.18676093623253,184.94203686714172
90,"[ 4.43160017 89.20940189 99.88736604 49.93511056 54.         70.9231591
 17.0986109  70.38493235  1.        ]",[0.89504123 0.66203281 0.99459583 0.90031299],65.39972168162376,213.99115324020386
91,"[37.01619087 70.08144453 99.87886579 98.7813384  65.         72.10952188
 33.0116467  47.35325782  1.        ]",[0.92775905 0.58479639 0.99824214 0.93723222],68.27454215263788,180.74200654029846
92,"[27.62036298 97.72238752 92.87044269 94.59511884 29.          8.1502157
 25.01466537 41.08711237  0.        ]",[0.82428467 0.80556094 0.81687337 0.38227992],42.43241392613902,185.3954095840454
93,"[ 6.16266209 67.83632067 99.92377597 76.96547417 54.         42.1911392
 59.05566779 72.77145197  1.        ]",[0.96285026 0.57167672 0.99571145 0.91498233],61.43709128305727,204.36050057411194
94,"[ 6.52572171 92.3889646  62.42330206 50.57679288 86.         58.27661681
 24.4055495  29.67209024  1.        ]",[0.95779005 0.67850757 0.99003989 0.8874683 ],101.13666216033596,204.1028962135315
95,"[ 2.95618728 83.69689953 99.8314513  96.65609046 87.          6.55782846
 34.15282994 78.09314462  1.        ]",[0.96211724 0.60947425 0.99661511 0.9589807 ],22.771745983932874,212.7346329689026
96,"[ 4.80201228 63.0279573  99.87438348 73.7951082  74.         44.9786069
 24.00189937 71.05425011  1.        ]",[0.96119232 0.64873153 0.99333304 0.93086576],68.10456330773752,201.39279890060425
97,"[38.22203543 93.47778313 99.84762834 74.29284723 92.          5.48449448
 61.1261847  42.37237703  1.        ]",[0.95274088 0.55970131 0.9972403  0.92264301],70.60377672949727,181.72215461730957
98,"[ 2.40865761 99.11427692 96.8966126  94.80276145 34.         44.40809054
 15.13712156 61.37107291  0.        ]",[0.74651214 0.90789516 0.89276403 0.39406236],11.595006627297266,211.45481204986572
99,"[ 5.25115506 96.33775384 69.79181215 98.80003083 88.         48.2143642
 45.73855103 75.44238367  0.        ]",[0.77179749 0.82250431 0.75494701 0.45015675],40.32155824011488,210.27497148513794
100,"[ 0.52736336 92.3640605  61.46677833 94.17791654 95.         48.56257445
 78.55397437 74.34154386  0.        ]",[0.70616236 0.83067526 0.8033216  0.55883415],52.518607989791406,213.49480390548706
101,"[ 9.78696105 81.03874398 69.01454553 98.17752046 73.         75.76396851
 83.71144917 31.42192699  1.        ]",[0.94889968 0.71264571 0.98654604 0.87209925],61.55615107689812,214.58487367630005
102,"[ 2.17208689 96.8153437  86.72097909 94.25671931 85.         45.87617806
 62.04847453 47.65597185  0.        ]",[0.78435211 0.82159912 0.62780672 0.41884852],24.379044782178596,176.50251007080078
