cruise speed,illuminance,req_0
3.3917,17.6542,False
4.9777,38.8885,True
3.16,96.5595,True
2.7709,86.0673,False
3.9803,30.1037,True
1.3922,72.4515,True
2.6265,69.6323,True
0.1441,26.0641,True
4.1659,20.8885,False
4.8534,0.331,False
2.539,28.6486,True
1.2599,51.2003,True
3.5148,37.9036,False
3.5658,34.8243,True
1.984,34.1411,True
3.8985,44.6191,True
4.8014,87.1161,True
1.4008,28.8446,True
2.7609,51.4315,False
4.6947,48.7939,True
0.7846,80.9237,True
2.3803,32.5464,True
0.9628,54.8147,True
4.344,50.7465,True
1.7608,66.6583,True
2.9641,25.3215,False
1.3336,1.3332,True
4.476,94.8589,True
0.8035,7.674,True
4.028,21.7843,False
2.1387,68.6989,True
0.2615,40.9046,True
2.6421,81.8209,True
1.6741,89.9727,True
0.5903,51.2611,True
4.3933,75.0693,False
3.7072,50.0076,False
0.4171,82.3314,True
3.9728,41.5757,False
1.8722,82.6699,True
3.7823,84.15,False
0.4496,12.7847,True
3.1239,6.9242,False
1.5299,25.3853,True
4.5898,4.3008,False
2.6562,47.7846,True
3.118,34.0077,True
3.6342,14.0128,False
3.6694,51.1782,True
0.3181,55.6469,True
1.2731,69.9017,True
0.0296,73.4278,True
0.9475,21.8032,True
3.9092,47.0253,True
4.8894,42.4711,True
1.9899,58.9422,True
4.4258,90.9748,True
0.3853,84.2369,True
0.0584,75.4392,True
0.7373,35.2137,True
2.0744,6.5309,False
0.3303,10.6825,False
4.8488,77.1499,True
1.6356,11.6928,True
3.0914,79.5948,False
0.2613,53.6446,True
3.8623,1.2292,False
4.006,0.3458,False
4.9411,30.4276,True
4.9863,3.2289,False
0.0115,14.18,True
4.0406,29.7572,True
4.4777,7.0995,False
4.5561,30.0044,False
1.2275,96.6799,True
3.9958,46.8847,True
2.7833,1.4029,False
1.9585,73.6107,True
3.3944,49.089,True
2.1538,68.1852,True
4.3594,87.6001,True
2.6786,38.9415,False
3.0963,64.1167,True
3.963,64.5919,True
0.8665,78.7397,True
3.9017,18.4145,False
0.6171,34.8972,True
1.0384,13.8772,True
0.3562,90.6461,True
2.5089,29.4618,True
2.3463,64.118,True
0.7288,20.879,True
1.5388,63.8271,True
4.12,85.9201,False
4.8541,81.1887,False
4.2997,36.1492,True
4.5246,78.6302,True
1.5119,94.0924,True
1.6296,53.2178,True
3.5113,49.6882,False
1.9426,49.5959,True
1.3083,51.5415,True
3.7995,43.434,True
4.7256,47.6174,True
1.4912,6.541,True
4.5665,90.9841,True
1.784,1.3593,True
0.7294,9.9178,True
3.9687,92.3495,True
2.0881,30.0689,True
0.7872,83.4784,True
0.7803,83.8577,True
0.5867,55.6794,True
1.7723,65.189,True
1.4698,5.1809,False
2.8294,73.7627,True
2.2472,0.8637,True
2.5497,95.7394,True
2.899,36.8349,True
2.2737,81.9566,True
3.2967,59.7408,True
2.5098,15.2341,False
0.5933,24.3599,True
1.5054,72.5752,True
3.4221,71.7011,True
3.5633,64.704,False
3.3398,49.9117,True
1.5756,87.5494,True
4.5745,75.4026,False
2.9954,20.8243,False
3.8097,53.5867,False
2.3022,4.6675,False
0.4385,73.6091,True
2.0011,22.0717,True
2.592,22.2736,False
2.1619,34.3313,True
1.9943,33.7426,True
0.3584,37.2541,True
2.9585,14.5166,True
3.1297,89.5371,True
2.6804,20.8993,False
3.4432,34.9912,False
1.4352,43.6488,True
2.415,14.3715,False
3.9392,26.6947,False
1.3301,87.7975,True
4.2195,40.9117,True
4.1589,91.588,True
2.3673,93.2637,False
0.8691,58.7036,True
4.4888,71.5351,False
0.397,75.2926,True
0.6266,58.4892,True
3.6861,74.7328,False
4.6612,74.7361,False
3.5492,5.7308,False
4.3209,62.6397,True
4.3338,82.4911,True
4.6266,62.3157,True
4.9089,86.2377,True
4.1127,43.1219,True
0.6799,30.2546,True
3.0743,11.4865,False
2.6829,16.0166,False
4.3514,54.4893,True
2.9702,19.0419,False
0.451,96.554,True
0.707,45.1451,True
1.0213,83.6419,True
0.3471,84.3312,True
3.832,13.9914,False
1.5397,70.6238,True
0.5729,7.589,True
1.8047,64.6194,True
0.9337,82.1265,True
2.6755,16.3286,False
2.1035,7.4021,False
3.1023,83.6912,True
0.3396,97.4747,True
4.7994,31.7805,True
3.5701,95.196,False
3.568,42.2422,True
2.9006,77.4775,False
3.39,16.487,True
0.2314,44.9954,True
2.2069,21.9759,True
2.02,6.6629,True
4.9817,91.7862,True
4.1927,82.1994,True
0.0097,15.804,True
0.6302,76.4883,True
4.7258,47.5028,True
3.9493,50.3546,False
0.1942,51.791,True
0.6041,46.355,True
0.6943,52.2896,True
0.8112,82.6201,True
2.2176,90.4209,True
3.2623,41.0665,True
4.273,4.871,False
4.7548,26.6387,False
4.9641,90.7944,True
1.8308,55.7947,True
2.8556,33.4921,True
2.7,99.3301,True
3.243,90.2401,True
4.2541,6.1238,False
1.3624,15.3598,True
1.3176,24.7909,True
0.1657,6.5727,True
3.0188,28.5966,True
4.1973,35.9938,False
4.8764,61.8374,True
4.0025,81.8088,True
3.8538,28.9777,True
0.6791,23.0566,True
0.9232,87.1911,True
0.3574,31.0592,True
3.4887,36.5776,True
1.8164,41.1811,True
4.6932,67.1558,True
3.531,4.2851,False
3.7571,8.9505,False
0.5987,0.4747,True
2.7861,39.848,False
4.5679,28.2412,True
2.0965,95.6628,True
3.3263,9.1765,False
0.1669,70.7662,True
3.9264,37.2344,True
4.7347,44.1761,True
0.972,46.298,True
4.7307,44.983,True
4.7995,93.4177,True
3.9143,82.2503,False
3.6463,47.691,True
0.7056,10.588,False
1.4647,47.1258,True
2.6328,86.798,True
1.375,12.4404,True
3.3857,18.7824,False
0.4925,69.5228,True
3.1231,5.1011,False
2.7355,53.472,True
3.6492,97.4371,False
1.2494,97.1133,True
3.3509,49.9635,True
3.2237,21.3644,False
1.7308,48.9083,True
0.4678,61.2089,True
3.5403,8.759,False
4.7521,53.0923,False
2.8933,1.726,False
0.5971,90.1268,True
2.0742,17.8431,False
1.5979,18.612,True
1.3667,44.4023,True
2.0102,61.0469,True
3.4916,63.8909,True
1.1208,68.8898,True
1.3826,4.7242,True
0.8102,42.1283,True
3.7475,88.8834,True
1.4159,65.8738,True
3.0121,65.5693,True
4.9083,16.3675,False
3.6589,26.6854,False
2.3302,14.2856,False
3.0116,82.102,True
3.0181,2.5858,False
1.9899,58.9991,True
3.7641,19.3752,False
2.0763,36.5515,True
1.4911,14.7915,True
1.4439,95.448,True
1.2666,31.4004,True
4.6188,72.77,True
1.534,4.9253,False
3.9198,80.6509,True
4.6365,90.3856,True
1.8523,2.4084,True
3.6557,60.925,True
3.546,96.4357,True
3.7724,35.6211,True
2.3983,76.6587,True
0.2358,44.591,True
2.7336,27.7249,False
2.3414,97.9834,False
0.8576,72.0871,True
4.2401,5.7727,False
1.2291,0.6056,True
1.6019,38.2039,True
0.6189,56.6636,True
3.9184,22.4929,False
4.7931,54.3222,False
3.3425,55.8509,True
1.1816,46.6916,True
3.7545,85.325,True
2.7918,83.6807,True
3.5686,60.281,True
4.0701,39.1719,True
2.1751,99.4779,True
3.6649,51.2019,True
4.7279,27.0533,False
0.2241,44.3945,True
3.0651,77.5289,True
2.7374,2.0887,False
2.4591,17.1202,False
0.2125,1.5484,True
0.4918,97.482,True
2.4435,4.8906,False
3.8259,42.5369,True
3.1836,33.3709,True
3.1262,77.0241,False
3.1724,82.5032,True
2.1066,11.0674,True
1.7297,73.0343,True
3.8467,66.4746,False
1.2598,36.1903,True
1.9638,76.9766,True
3.8872,51.0132,True
1.3672,9.9656,True
0.8978,57.9693,True
2.8375,43.2691,False
2.7056,86.986,True
2.6796,32.2843,False
1.4446,82.1148,True
0.7141,6.3642,True
0.4264,1.2717,True
1.5837,8.7103,True
3.4996,50.2989,False
1.3193,60.0612,True
4.4717,81.9108,True
4.4098,25.9067,True
0.4254,74.0527,True
4.5102,59.2708,True
2.3503,50.6262,True
4.4917,99.9638,True
3.1738,9.2772,True
1.765,68.6487,True
3.7045,61.9471,True
2.4513,78.4027,True
1.5719,25.5493,True
3.8045,84.0852,True
1.7362,26.1213,True
3.3226,75.8615,True
0.9518,44.7233,True
2.7747,0.9879,False
3.3846,3.5542,False
4.3504,95.0706,False
1.8239,24.3247,True
1.8358,11.8407,True
3.5802,55.8631,True
2.8632,76.529,True
3.1852,65.5098,False
2.9217,0.5302,False
2.3659,62.4974,True
4.7428,75.6884,False
4.853,17.5047,False
0.283,70.3471,True
1.174,97.3417,True
2.2955,44.1395,True
3.4673,7.4228,False
1.4128,59.9239,True
1.5128,47.313,True
2.8276,21.2785,False
2.9615,39.5946,False
2.7507,77.6188,True
2.1523,84.0702,True
0.9053,92.2285,True
2.2469,24.446,True
3.1631,72.5339,True
1.6337,15.9881,True
2.686,93.0203,True
4.0432,28.794,False
0.1261,36.1049,True
1.8168,19.6941,True
0.1768,79.0976,True
4.8674,31.4972,True
4.0153,32.3481,False
1.2527,33.3371,True
1.846,41.8515,True
3.9606,74.0444,True
4.4445,30.4223,True
3.0005,85.7837,False
2.4999,67.01,True
1.0952,43.9456,True
2.0931,4.1347,True
2.9582,0.7118,False
1.9766,83.3621,True
2.642,23.5287,False
4.6137,49.4277,False
3.4545,49.7658,False
3.6592,43.9271,True
1.441,61.1725,True
3.3205,26.3525,True
2.631,99.9105,True
0.4084,16.5914,True
0.8796,35.0838,True
4.0318,49.4162,True
3.625,79.4251,False
1.0481,8.227,False
4.5845,64.2169,True
0.9983,51.8982,True
0.3471,61.5289,True
2.0282,69.0435,True
1.9562,93.7069,True
1.2771,56.81,True
0.0505,85.2639,True
2.8963,39.8584,True
1.0909,42.5721,True
1.9874,27.1777,True
2.6734,17.336,False
1.3174,91.3392,True
1.0933,64.6813,True
1.8267,51.5141,True
1.9825,35.8865,True
2.891,98.748,False
2.2275,52.0655,True
1.3022,65.8719,True
4.6849,36.3619,True
3.4394,71.2369,True
0.205,69.2109,True
2.1626,1.1729,True
1.0798,52.8875,True
1.4444,39.3876,True
1.172,31.8866,True
0.5219,59.5627,True
3.2495,41.1472,True
1.4107,64.4525,True
3.348,27.3372,False
2.3772,42.9857,False
3.2971,37.682,True
4.1682,99.2367,True
2.743,36.9388,True
2.6705,68.7631,True
4.8506,27.4216,True
1.2193,26.5269,True
1.4751,92.6202,True
2.5758,52.5536,True
0.8811,66.6885,True
3.7975,38.9168,True
1.6805,25.698,True
3.0555,58.7439,True
4.6455,46.475,True
1.9495,62.7158,True
1.5179,11.4726,True
3.7503,26.2311,True
1.9342,6.7884,False
0.3018,38.0493,True
2.4101,2.261,False
1.9867,72.4976,True
3.0728,19.1666,False
0.4805,22.1195,True
4.2137,3.2898,False
1.9356,43.8028,True
1.1786,0.1536,True
1.8847,9.0966,True
4.7924,62.9452,True
1.3696,22.3231,True
4.2381,79.0512,True
1.7274,55.8571,True
0.9248,38.6096,True
1.9328,98.2504,True
2.0584,92.0927,True
1.9501,17.3314,False
0.2589,85.6483,True
0.7382,58.7717,True
2.2866,68.3902,True
1.0756,11.0817,False
3.7941,71.4218,True
0.9718,21.7128,True
0.7078,19.6628,True
3.6292,37.8682,False
2.4988,18.1143,False
3.3751,62.7901,True
1.7725,56.6272,True
2.7945,8.0603,False
1.6134,36.9147,True
2.7724,17.7917,False
0.9168,59.8802,True
4.9738,98.1835,True
1.536,73.3221,True
3.069,49.8058,False
0.6892,68.2122,True
0.3215,12.9307,True
2.4882,27.4687,True
3.6086,68.0101,False
4.8239,33.4325,True
4.0853,21.6335,False
1.4886,72.0009,True
3.3412,52.9361,True
1.9591,67.0663,True
2.2071,35.963,True
2.6341,42.1503,False
2.3983,84.5741,False
0.5483,55.8734,True
2.2899,65.9175,True
1.1367,22.2768,True
3.5359,11.0079,False
4.4715,90.8379,False
2.9383,80.1508,True
4.3274,64.5635,False
3.4005,54.0563,True
1.2556,87.0052,True
4.3227,95.8354,True
4.2878,17.506,True
3.9579,22.43,False
0.3033,27.426,True
4.1192,8.2943,False
3.5667,18.9904,False
2.6552,80.6824,True
0.2654,9.8204,False
1.4242,67.9982,True
3.6591,49.073,False
1.8428,87.1095,True
0.9361,27.8863,True
1.7956,40.7454,True
2.3314,8.5756,False
3.9129,45.0565,True
3.7363,66.9834,True
2.3801,63.774,False
4.3923,50.6806,True
2.3129,59.8217,True
0.2344,48.3048,True
2.4221,60.4351,True
2.129,45.2042,True
4.7015,84.4626,True
0.9818,48.455,True
2.446,96.307,True
3.5985,22.9697,False
1.9265,52.2308,True
3.139,98.644,False
4.0151,10.7725,True
1.3625,56.0622,True
3.9182,2.8344,False
4.6939,39.0308,True
2.5925,54.0566,False
0.6104,44.2974,True
2.1017,59.204,True
1.7516,28.1509,True
3.1338,26.6174,False
0.3959,56.7668,True
4.6795,5.9022,False
1.7104,40.0314,True
2.7195,77.6523,True
0.1103,88.2763,True
4.7486,63.5487,True
0.2836,74.7236,True
3.4676,68.0419,True
2.6187,9.1428,False
3.6122,7.0267,True
2.1444,21.693,True
3.5938,4.5477,False
3.2805,25.1188,True
1.3014,41.4197,True
3.0469,48.9577,True
4.7364,89.303,False
2.978,11.1497,False
1.478,53.0182,True
2.1785,31.3887,True
2.2023,13.4313,True
4.1053,4.4838,True
1.6287,55.1299,True
1.5438,49.4613,True
3.1231,20.7006,False
2.1017,67.1596,True
1.5647,50.1247,True
1.8663,15.5294,True
1.2933,21.136,True
0.8653,73.821,True
0.0553,30.9336,True
4.8775,43.2857,True
3.3461,57.4344,True
0.9034,88.8773,True
0.6417,88.6041,True
0.8202,36.72,True
0.7552,14.797,True
4.188,55.9393,False
3.4368,91.7856,True
1.8615,26.8132,True
4.8969,54.1047,True
3.8951,81.1941,False
2.7596,57.3644,False
0.686,8.7911,False
2.1639,91.1038,True
2.1209,39.9128,True
4.3304,65.6406,False
2.8227,66.8124,True
4.5937,90.2866,True
3.9165,91.4296,True
4.4302,63.5066,False
3.9712,1.8306,False
2.4438,89.9821,False
3.5627,57.4967,True
2.2834,23.2006,True
3.4997,2.4972,False
2.8861,69.419,True
0.1596,72.7259,True
0.305,13.0816,True
2.6939,89.4457,True
4.1107,72.22,True
3.0952,16.7115,False
2.16,67.4047,True
2.8935,68.2764,True
1.3542,52.8707,True
1.06,52.7751,True
2.8339,37.7242,True
1.9302,79.3869,True
3.4466,4.1648,False
0.5617,52.692,True
4.7543,85.4594,False
4.5229,28.4649,False
4.895,94.5108,True
0.0427,67.934,True
2.9167,72.3239,True
0.0371,22.1375,False
0.3799,17.9511,True
4.2266,38.8873,True
0.4028,63.8359,True
4.5423,77.9602,False
2.3326,30.0356,True
1.9644,53.0418,True
2.1436,82.1809,True
1.7459,74.4971,True
1.2592,12.8284,True
2.6849,90.8703,True
0.3553,40.2303,True
3.3789,99.5019,True
0.1273,50.6784,True
2.6487,21.5148,False
3.2771,19.2577,False
4.9852,17.951,False
1.558,65.3248,True
1.2467,13.3923,False
0.9373,2.9972,True
0.6272,95.1564,True
3.7398,88.037,True
0.3164,67.9174,True
2.5397,45.1065,True
3.5486,34.8547,True
3.9656,5.567,False
1.9606,93.1406,True
1.5864,88.2471,True
2.1298,19.7657,True
4.467,75.9864,False
3.5649,19.3766,True
0.1025,36.1744,True
0.5916,23.9903,True
1.6192,47.1823,True
1.018,69.1938,True
3.209,99.2544,False
2.2681,99.0597,True
3.3843,79.716,True
0.7224,93.9213,True
4.114,56.9402,True
3.7105,94.7881,True
1.2751,72.0247,True
0.4758,18.7443,True
2.729,93.4231,True
1.2463,36.6644,True
3.2621,26.6188,True
1.2286,86.4654,True
2.991,95.983,False
4.2131,98.4304,False
4.227,59.6634,False
2.1977,16.6494,True
2.8921,5.2407,False
2.7225,72.7572,True
3.7546,18.9061,False
1.0828,22.7752,True
0.0085,91.0257,True
3.3053,2.2181,False
4.3828,24.2252,False
2.5434,78.6266,True
4.6579,92.3829,True
4.3363,32.6996,True
4.037,14.8895,False
0.5719,56.8454,True
2.4453,54.7262,True
4.6804,72.9963,False
0.9796,50.2809,True
0.2441,8.8202,True
3.6787,45.14,True
4.1502,14.8307,False
1.6365,94.9551,True
0.5517,79.8387,True
3.5544,2.4954,False
2.9927,21.9435,False
1.7499,11.7074,True
3.6645,17.0071,False
2.5258,19.0792,False
4.6452,87.3875,True
2.7289,11.5182,True
0.4314,46.9433,True
4.7291,58.6714,False
3.2475,53.6618,True
4.3739,99.0094,True
1.0931,45.3351,True
3.5723,20.861,True
4.7937,51.4374,True
2.8491,90.6174,False
1.9027,72.7978,True
2.5049,70.9665,False
4.4702,3.0164,False
0.1443,73.0647,True
1.0102,23.2982,True
1.1022,34.778,True
4.4802,25.7231,True
0.1821,10.4527,True
3.4278,89.1511,False
3.5851,43.4663,True
4.3778,15.5903,True
4.6747,76.3146,False
3.2571,26.5566,False
4.3166,81.4921,True
2.9941,4.2999,False
2.5212,45.3355,False
4.9749,32.307,True
0.6782,34.3815,True
2.8893,91.9471,True
0.9345,78.845,True
3.01,20.075,False
4.2913,62.0123,True
4.8871,77.4873,True
1.3535,91.6461,True
2.2934,62.8597,True
4.9131,74.6865,True
1.0244,12.7972,True
3.6527,49.0851,True
3.0942,79.4412,True
3.5495,18.536,False
4.4582,7.8146,False
0.2593,3.7601,True
1.8339,7.1724,True
0.6627,7.5876,True
3.6319,55.3047,True
3.9827,67.3001,True
2.2537,47.3984,True
3.3039,70.3627,True
0.7176,36.7761,True
0.4907,71.9493,True
4.6956,99.0234,False
4.9565,8.2046,False
3.2688,92.8835,True
4.8423,10.0145,False
4.1223,62.8103,False
2.6527,45.5717,False
4.1003,4.8455,True
1.8029,68.8146,True
0.7166,83.3476,True
2.8499,75.1426,True
0.4418,75.596,True
4.8021,58.2678,False
0.6945,82.3627,True
2.9209,44.2941,True
2.175,7.0804,False
3.5328,51.6467,True
3.1802,44.1666,True
3.5703,86.0369,True
3.8724,54.8562,True
1.3405,39.2533,True
2.1928,41.6413,True
0.5354,2.2574,False
4.4305,68.1019,True
3.0844,46.2084,True
1.0008,41.5822,True
4.6483,93.3546,False
1.4079,7.0917,False
0.9882,30.0297,True
2.4715,32.4721,True
0.6481,61.1763,True
3.4195,58.4031,True
3.5754,53.796,True
3.9573,33.5153,True
4.0436,37.4037,True
4.8977,50.9214,True
4.6677,99.7306,True
1.2306,44.4929,True
2.5075,41.5341,True
3.9717,95.8985,True
3.928,80.1845,True
0.3773,32.8656,True
0.8576,73.9585,True
0.1869,75.3238,True
1.4968,99.6116,True
1.0874,36.1714,True
2.1885,92.7837,True
0.0568,84.1147,True
3.7114,22.7088,False
3.5631,32.6733,True
4.057,33.8097,False
0.6774,6.3374,False
1.2334,49.3121,True
3.1615,34.7165,True
3.772,78.8726,True
3.7169,92.66,True
2.2273,29.8203,True
3.2091,33.7725,False
2.8639,64.9604,True
2.0952,22.5604,False
2.7989,45.5048,True
4.3321,58.543,True
2.2289,78.1955,True
0.3248,95.3012,True
1.2693,38.3033,True
4.4864,53.7162,True
2.5701,25.8635,False
4.048,29.9833,True
3.1873,86.9423,True
2.0408,32.1946,True
1.3107,4.9196,False
4.8236,99.9959,True
3.6313,66.1314,True
0.3725,73.3044,True
1.2259,51.9611,True
3.7271,53.6365,True
3.6409,78.5279,True
1.9957,65.1119,True
3.7315,66.1305,True
2.8213,71.7806,True
0.4425,85.4441,True
4.8466,11.1987,False
1.2076,13.0195,True
4.2038,10.9232,False
3.0219,42.3741,True
0.1354,86.4889,True
0.0572,6.677,True
4.3764,24.6908,True
4.4004,67.0846,True
1.5665,18.1733,True
2.8799,5.9247,True
4.5332,91.1963,False
3.5581,22.3762,False
4.0712,88.8309,True
0.152,34.3386,True
0.4773,46.5463,True
3.3598,66.7171,False
2.5509,39.9115,True
4.7632,63.0311,True
1.241,83.0186,True
0.1947,43.9999,True
2.783,47.0575,False
4.3432,82.3204,True
3.2349,23.7461,False
1.3752,11.152,False
0.73,58.2515,True
0.1141,24.5473,True
1.7727,72.275,True
3.5183,72.0728,False
2.1073,96.2121,True
3.4217,79.1046,True
0.0914,62.9232,True
3.6524,18.8612,False
1.8479,26.0068,True
2.4129,49.2537,False
0.6807,34.6677,True
2.2846,32.2852,True
3.4574,75.1381,True
3.5239,33.7874,True
4.7042,60.2092,True
2.0302,79.4004,True
2.8048,22.7425,False
2.6175,60.6313,True
4.4206,23.9004,False
3.5515,28.8981,True
1.4547,86.14,True
2.0917,19.3445,False
1.367,2.6644,True
0.2213,30.4152,True
1.3402,50.8503,True
3.2682,83.399,False
1.879,0.5989,False
2.1358,98.7927,True
1.2758,92.619,True
1.5064,63.863,True
2.3951,35.4411,True
0.151,51.0658,True
2.0859,59.818,True
1.5691,34.8712,True
2.6237,78.9884,True
0.5354,71.0721,True
0.9845,94.0347,True
2.2218,83.5525,True
0.0006,81.9791,True
3.8741,84.2854,True
1.6882,40.9508,True
3.6864,51.8725,True
1.8733,69.1208,True
4.4341,59.1422,False
1.5876,63.0159,True
2.8653,68.7344,True
1.3744,92.4997,True
3.9265,94.5156,True
1.3706,28.9148,True
4.2158,35.8933,True
2.3707,5.4215,False
3.3984,78.9637,True
3.4547,84.6049,True
3.0915,34.3669,True
0.9788,9.5952,True
0.1351,89.3308,True
2.3371,62.4541,True
3.379,65.6217,True
3.491,58.0438,True
2.4494,71.848,True
1.9121,54.7831,True
1.1132,29.4048,True
3.4771,83.1093,True
1.6976,52.214,True
0.3738,76.0153,True
2.6145,29.2211,True
4.5785,10.1519,False
1.1665,18.1207,True
3.3615,95.8194,False
3.9618,92.3128,True
1.8637,33.5753,True
2.6417,38.4028,True
4.2481,42.5803,False
0.2967,9.978,True
4.7125,88.5587,False
1.4281,59.9746,True
1.7916,74.0444,True
0.5712,80.1244,True
2.4443,58.597,True
1.1016,79.132,True
1.3323,31.065,True
3.0736,99.3701,True
3.2437,73.8249,True
0.5081,26.2103,True
4.784,32.5443,True
1.7218,84.4655,True
1.0579,28.736,True
2.6027,74.0417,True
2.3546,59.1493,False
3.0007,94.6765,True
0.7891,28.6025,True
2.4451,89.3507,True
4.3024,80.9582,True
1.3404,96.0923,True
1.7206,72.2004,True
3.9062,63.0962,False
3.8642,84.6496,True
2.4786,34.2592,True
2.8504,67.2231,False
3.0295,52.6096,True
3.9273,64.3778,True
3.8011,86.7992,True
3.7103,46.5175,True
0.6954,66.6155,True
2.9988,13.6054,False
1.769,73.5486,True
3.6951,75.4715,True
2.8236,18.5778,True
4.2325,46.4248,True
3.0404,6.771,False
2.9111,65.1594,True
1.9667,86.8007,True
2.757,45.937,False
2.7967,59.9859,True
0.7822,4.9681,True
1.1145,26.1845,True
4.0087,69.2774,False
4.5769,93.612,False
2.5547,1.864,False
0.8385,97.9144,True
2.7892,83.6959,True
1.1678,8.3437,True
2.1733,11.269,False
4.1915,35.1685,True
4.8607,57.0889,False
2.663,33.828,True
0.8922,46.2756,True
0.6289,91.2555,True
4.8387,45.3921,False
2.1835,89.0004,True
2.0782,92.1343,True
0.3413,62.809,True
3.8228,88.0772,True
0.2889,74.0023,True
0.9476,30.2694,True
0.3117,45.2307,True
1.8977,50.775,True
2.2275,75.3875,True
4.7642,19.1544,False
0.6654,96.5003,True
4.9509,5.4029,False
1.5503,53.5435,True
0.8792,75.4893,True
3.1366,39.6802,False
0.9413,19.7493,True
4.2783,3.6618,False
0.8167,84.0436,True
2.8505,79.9329,True
1.2333,7.9616,True
1.6338,82.6489,True
4.2737,79.4051,False
0.5776,27.0677,True
2.4591,68.9736,True
3.7985,52.0037,True
2.0959,67.9935,True
4.479,3.9477,False
3.121,64.0906,True
2.2057,60.4335,True
1.1575,20.0866,True
0.5703,60.6937,True
4.9983,81.6506,True
4.0807,45.966,True
4.9467,73.4819,False
2.0858,61.7422,True
2.092,23.5913,True
4.1385,41.1419,False
1.8584,70.9226,True
1.2756,51.9566,True
0.1582,66.8486,True
3.5067,70.791,True
4.4114,62.8684,True
2.284,91.011,True
1.764,67.3925,True
0.3316,26.357,True
3.7382,8.4048,False
3.3417,46.6503,True
0.567,70.3134,True
2.8321,66.5525,True
0.484,23.3286,True
1.1193,27.0737,True
2.0587,6.8213,True
3.0624,12.1507,False
0.7077,76.5132,True
4.8986,90.695,False
0.5794,27.5718,True
3.1566,11.0594,False
2.3263,64.7851,True
1.4378,26.1808,True
3.0375,17.2653,False
0.4584,50.8866,True
3.4061,7.9646,False
2.9702,51.3396,True
4.5032,89.3927,False
1.7272,67.4383,True
2.178,92.3866,True
0.7491,26.7081,True
3.8247,7.5373,False
2.1117,57.7398,True
4.8298,65.2114,True
0.9341,42.9009,True
4.1471,90.5688,False
4.8821,57.085,True
0.1068,1.771,True
1.7762,26.7585,True
3.7641,59.4318,True
4.5686,97.1327,True
4.1768,25.2359,False
2.1889,87.3581,True
2.9074,91.7345,True
3.6179,22.749,False
2.2978,91.877,True
2.8106,24.8305,False
2.2991,56.5753,True
4.2059,99.5542,False
3.0084,8.0858,False
4.4904,88.3401,False
2.0276,11.5358,True
1.3595,3.1582,True
2.569,64.5771,True
2.8965,66.3203,True
2.8758,24.8414,False
1.7635,65.737,True
4.1694,53.3108,False
1.0374,39.5615,True
0.5876,7.8319,True
4.5023,81.3587,True
1.6093,17.5708,False
4.4164,38.8592,False
4.5226,75.0819,True
0.432,69.2679,True
2.0989,70.7217,True
3.7119,90.4563,False
2.0289,1.3027,False
0.3913,97.2903,True
0.1727,40.7407,True
4.7896,98.1595,True
1.302,70.6518,True
1.7718,39.0677,True
2.4222,21.1632,True
3.0903,9.8569,False
2.1984,11.9699,True
2.9564,18.7898,False
2.6411,81.776,True
4.0634,78.7221,False
2.6971,61.592,True
0.2316,26.3349,True
3.8372,72.6191,False
4.6346,28.1082,True
4.4231,77.7279,True
1.2962,91.2026,True
3.6439,93.6847,True
4.1605,1.6241,False
1.979,31.4154,True
3.7636,93.3434,True
1.131,31.0336,True
2.8321,74.9383,True
3.0259,61.3612,False
3.0585,20.1605,True
1.5821,66.5402,True
3.4981,95.1149,True
0.9365,70.6817,True
3.3184,93.0083,True
1.8455,40.2559,True
0.6595,17.9513,True
3.9142,83.7786,False
4.839,54.7024,True
3.8879,75.0655,False
2.3758,82.0379,True
3.1999,23.6758,True
4.2245,45.4435,True
3.9702,68.7503,True
4.7699,55.593,False
1.4555,73.6517,True
4.3793,80.1334,True
1.9937,7.0443,True
4.0112,22.5851,False
0.2993,14.0591,True
3.3247,46.9049,True
2.3428,97.534,True
4.0178,96.9576,False
1.9086,2.2575,True
0.695,15.4511,True
0.7077,68.7388,True
1.7762,62.2009,True
1.9159,45.9547,True
3.3462,39.4323,False
1.5623,92.1948,True
3.4971,8.1842,True
2.9319,67.3911,True
2.1432,33.1204,True
1.6518,64.5951,True
3.7757,47.4032,True
2.5964,3.1872,False
2.7858,46.6648,True
0.625,36.2987,True
4.6562,35.8805,False
0.3123,22.7423,True
0.505,12.8018,True
3.608,93.849,True
0.4978,25.8007,True
2.6762,53.1029,True
0.2555,80.8413,True
0.0123,71.6951,True
3.9624,99.0435,True
3.3087,66.1435,True
2.7894,39.7257,True
3.1849,30.0873,True
1.3119,82.2919,True
2.5418,85.8207,True
4.8444,28.9019,False
3.7709,3.0203,False
3.7261,66.4353,False
3.3198,73.3449,True
4.0959,51.8685,True
4.6762,19.8896,False
1.8297,69.9743,True
1.2972,74.1039,True
0.5919,49.7165,True
3.174,58.0225,True
4.2314,47.2891,True
0.3933,2.0904,False
1.157,76.6974,True
1.581,88.8617,True
0.4763,85.0909,True
3.1762,41.0373,True
3.5014,65.0883,False
1.9057,21.9974,True
2.8833,60.305,True
4.9261,0.9452,False
4.2558,39.0352,True
0.0332,79.4899,True
0.482,24.8135,True
4.1115,19.8212,True
4.7662,56.39,False
2.7379,1.7433,False
2.1365,82.9769,True
1.6862,46.4982,True
2.4168,75.1439,False
3.3953,12.703,False
