,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
135,"[  6.32821854   2.56475723   2.3949     -16.           1.
   2.        ]",[0.69995086 0.78460468 0.75337109],317.3685613099425,,,0.5919351577758789
136,[19.57272375  0.31629313  6.5337      1.          1.          0.        ],[0.32546532 0.76861098 0.2430483 ],311.7227306261658,,,0.8089392185211182
137,[23.03204394  0.54918481  2.4323     13.          2.          2.        ],[0.61806133 0.75095299 0.32513157],307.0505591333316,,,0.7890927791595459
138,"[  7.47331801   4.22549979   0.6166     -23.           0.
   2.        ]",[0.81718474 0.74587843 0.87561614],325.6312182189812,,,0.8091566562652588
139,"[ 11.75463346   1.43618133   4.4656     -28.           2.
   0.        ]",[0.48218068 0.84756684 0.64376816],333.85285212889585,,,0.8129482269287109
140,"[  6.39925616   0.44422442   8.3424     -15.           0.
   1.        ]",[0.26971664 0.81891986 0.19638212],312.61263173474373,,,0.7695584297180176
141,"[ 23.95205461   0.67420651   7.6372     -23.           0.
   1.        ]",[0.24851783 0.84261182 0.24444755],338.64064810554225,,,0.809654712677002
142,[11.283825    0.10038868  9.2345     -5.          2.          1.        ],[0.17116434 0.81973243 0.19991054],306.94893631466107,,,0.8186435699462891
143,[ 7.01215116  1.84468889  2.9803     -9.          2.          2.        ],[0.63417193 0.79312099 0.71106817],311.18716226848767,,,0.7641289234161377
144,[14.90381517  0.61827371  1.0281     26.          0.          1.        ],[0.79096385 0.63483106 0.67605542],287.25744145501943,,,0.7928590774536133
145,[18.85926285  0.04007644  9.707      16.          2.          1.        ],[0.13770599 0.74423083 0.07593818],293.1121864112734,,,0.806678056716919
146,[15.20513971  0.82999498  6.9996      7.          1.          2.        ],[0.31390411 0.75179091 0.30586766],300.3755447380327,,,0.8142118453979492
147,[19.23646915  0.08480127  1.5683     28.          0.          1.        ],[0.74631564 0.64810639 0.63145944],289.58336787765126,,,0.8184759616851807
148,[12.04224665  2.68421585  3.9269     -7.          1.          0.        ],[0.56001586 0.72006675 0.56202153],312.43113079453036,,,0.5840950012207031
149,"[  6.52208002   0.78003469   3.987      -30.           2.
   1.        ]",[0.54718343 0.87374863 0.73339267],331.7550453361287,,,0.6505482196807861
150,[ 9.85797111  3.59555287  4.722      16.          1.          1.        ],[0.51571637 0.58324964 0.38260203],285.5404182345435,,,0.557246208190918
151,[ 7.3270038   0.04148789  3.006      12.          1.          2.        ],[0.66690777 0.75200902 0.562561  ],292.279515916154,,,0.6174890995025635
152,[22.957756    0.79076755  8.1577     10.          1.          2.        ],[0.2138547  0.74356063 0.1911319 ],304.00928845327826,,,0.8036792278289795
153,[15.25741985  0.43433499  7.377       9.          2.          0.        ],[0.26488826 0.74536729 0.17561861],298.44608486460857,,,0.8160767555236816
154,[6.23615596 2.60139039 0.1671     8.         2.         2.        ],[0.82033176 0.69431816 0.49457726],295.4676655695783,,,0.5564894676208496
155,[17.58347229  1.14157652  9.3707     28.          2.          1.        ],[0.15655662 0.64617253 0.03681726],279.0711957716568,,,0.8160345554351807
156,[ 5.38344032  4.06063493  3.564      16.          1.          2.        ],[0.62956    0.57763613 0.57989318],281.75880538734737,,,0.554703950881958
157,[7.01534204 0.84652936 4.6154     2.         1.         0.        ],[0.53383045 0.7422332  0.44360816],299.5534126794166,,,0.7952156066894531
158,"[  8.12360202   0.03014033   3.984      -21.           0.
   1.        ]",[0.59843281 0.846552   0.65211323],325.1094616903355,,,0.8057806491851807
159,[20.56383702  0.35466292  6.7438     25.          0.          1.        ],[0.34122899 0.65634438 0.22091153],288.4653741047794,,,0.810260534286499
160,[ 8.95473803  0.51925083  3.8028     17.          0.          1.        ],[0.6250707  0.68338959 0.48532059],287.6326871953687,,,0.5627784729003906
161,"[1.15274259e+01 2.77697804e-02 2.44390000e+00 2.80000000e+01
 2.00000000e+00 1.00000000e+00]",[0.67196705 0.68312142 0.36967609],281.05575615555006,,,0.623267650604248
162,"[ 22.29441026   0.13600265   9.9718     -22.           0.
   0.        ]",[0.13643452 0.84335917 0.0827827 ],334.1866076105993,,,0.5682430267333984
